Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2
2020-01-04;15:15;;59900;57850;;;;;;;;;;;
2020-01-04;15:30;59231;59400;57400;105;17;6752;48124;3703;1596;6873;-456;1158;-8642;40
2020-01-04;15:45;;59000;57100;;;;;;;;;;;
2020-01-04;16:00;58560;58600;56800;104;18;6850;47941;3360;1093;6904;-249;1153;-8614;41
2020-01-04;16:15;;58500;56800;;;;;;;;;;;
2020-01-04;16:30;58510;58400;56800;105;21;7093;48115;3147;620;7126;-249;1158;-8626;43
2020-01-04;16:45;;58850;57200;;;;;;;;;;;
2020-01-04;17:00;59038;59300;57600;106;21;7078;48020;3051;192;8178;-21;1151;-8738;42
2020-01-04;17:15;;60450;58700;;;;;;;;;;;
2020-01-04;17:30;61249;61600;59800;105;20;7609;48531;3070;21;8767;-21;1151;-8004;44
2020-01-04;17:45;;62700;60900;;;;;;;;;;;
2020-01-04;18:00;64005;63800;62000;108;19;7781;49257;3050;6;10390;-22;1148;-7732;43
2020-01-04;18:15;;64550;62700;;;;;;;;;;;
2020-01-04;18:30;65627;65300;63400;107;20;7748;49512;3017;4;10478;-23;1147;-6384;43
2020-01-04;18:45;;65850;63900;;;;;;;;;;;
2020-01-04;19:00;66832;66400;64400;107;20;7793;49586;3059;2;11554;-22;1147;-6411;42
2020-01-04;19:15;;66200;64250;;;;;;;;;;;
2020-01-04;19:30;66900;66000;64100;105;19;7768;49545;3017;1;11466;-22;1147;-6145;42
2020-01-04;19:45;;65500;63650;;;;;;;;;;;
2020-01-04;20:00;65941;65000;63200;107;19;7644;49410;2922;0;10947;-23;1144;-6229;42
2020-01-04;20:15;;64350;62600;;;;;;;;;;;
2020-01-04;20:30;64215;63700;62000;106;19;7553;49311;2857;0;9742;-23;1155;-6506;43
2020-01-04;20:45;;63050;61450;;;;;;;;;;;
2020-01-04;21:00;62978;62400;60900;106;19;7203;49392;2736;0;8867;-21;1158;-6483;42
2020-01-04;21:15;;61950;60500;;;;;;;;;;;
2020-01-04;21:30;61764;61500;60100;106;19;6998;49479;2589;0;7902;-26;1152;-6457;41
2020-01-04;21:45;;61150;59800;;;;;;;;;;;
2020-01-04;22:00;61075;60800;59500;106;19;6553;49433;2373;0;7542;-139;1156;-5967;40
2020-01-04;22:15;;61550;60300;;;;;;;;;;;
2020-01-04;22:30;61723;62300;61100;106;18;6956;49491;2195;0;7670;-136;1155;-5731;42
2020-01-04;22:45;;63850;62700;;;;;;;;;;;
2020-01-04;23:00;64572;65400;64300;105;18;7345;49403;2101;0;9063;-21;1158;-4600;43
2020-01-04;23:15;;65250;64250;;;;;;;;;;;
2020-01-04;23:30;63966;65100;64200;105;18;7173;49259;1976;0;7760;-21;1158;-3460;43
2020-01-04;23:45;;64550;64100;;;;;;;;;;;
2020-01-05;00:00;64398;64000;63600;105;19;7315;49260;1901;0;7864;-23;1157;-3200;43
2020-01-05;00:15;;63200;62650;;;;;;;;;;;
2020-01-05;00:30;62788;62400;61700;105;18;6939;49146;1816;0;6873;-43;1153;-3217;43
2020-01-05;00:45;;61300;60850;;;;;;;;;;;
2020-01-05;01:00;60386;60200;60000;106;17;6587;48958;1734;0;6267;-831;1148;-3597;42
2020-01-05;01:15;;60350;60050;;;;;;;;;;;
2020-01-05;01:30;59980;60500;60100;105;17;6433;48852;1741;0;6088;-1134;1152;-3273;41
2020-01-05;01:45;;60400;59700;;;;;;;;;;;
2020-01-05;02:00;59262;60300;59300;104;19;6360;48794;1743;0;5936;-1449;1151;-3395;42
2020-01-05;02:15;;59550;58600;;;;;;;;;;;
2020-01-05;02:30;58810;58800;57900;104;17;6380;49186;1688;0;5825;-1820;1147;-3716;42
2020-01-05;02:45;;57950;56950;;;;;;;;;;;
2020-01-05;03:00;56896;57100;56000;102;18;6232;48898;1692;0;5190;-2450;1155;-3941;42
2020-01-05;03:15;;56500;55450;;;;;;;;;;;
2020-01-05;03:30;55742;55900;54900;103;18;6260;48963;1721;0;5104;-3018;1152;-4560;43
2020-01-05;03:45;;55400;54400;;;;;;;;;;;
2020-01-05;04:00;54600;54900;53900;102;18;6217;48808;1778;0;4887;-3591;1160;-4779;43
2020-01-05;04:15;;54600;53650;;;;;;;;;;;
2020-01-05;04:30;54099;54300;53400;103;18;6323;48935;1814;0;4803;-3587;1157;-5467;43
2020-01-05;04:45;;54100;53250;;;;;;;;;;;
2020-01-05;05:00;53849;53900;53100;102;19;6068;49009;1776;0;4878;-3584;1146;-5564;42
2020-01-05;05:15;;54200;53600;;;;;;;;;;;
2020-01-05;05:30;54338;54500;54100;100;18;6075;49011;1756;0;4668;-3573;1138;-4854;42
2020-01-05;05:45;;54700;54200;;;;;;;;;;;
2020-01-05;06:00;54493;54900;54300;100;18;6364;49097;1666;0;4705;-3553;1129;-5032;44
2020-01-05;06:15;;55300;54700;;;;;;;;;;;
2020-01-05;06:30;55552;55700;55100;104;17;6301;49088;1661;0;4687;-3321;1127;-4111;43
2020-01-05;06:45;;56000;55550;;;;;;;;;;;
2020-01-05;07:00;56104;56300;56000;105;18;6373;49111;1681;0;4761;-3084;1123;-3982;43
2020-01-05;07:15;;56650;56300;;;;;;;;;;;
2020-01-05;07:30;57010;57000;56600;105;17;6529;49236;1723;0;5051;-2732;1117;-4034;43
2020-01-05;07:45;;57450;57000;;;;;;;;;;;
2020-01-05;08:00;57647;57900;57400;104;18;6702;49573;1722;0;5201;-2425;1118;-4366;44
2020-01-05;08:15;;58150;57500;;;;;;;;;;;
2020-01-05;08:30;58071;58400;57600;104;18;6505;49464;1757;9;5358;-1682;1130;-4591;42
2020-01-05;08:45;;58850;58100;;;;;;;;;;;
2020-01-05;09:00;58822;59300;58600;104;18;6595;49022;1777;179;5669;-631;1132;-5042;42
2020-01-05;09:15;;60100;59100;;;;;;;;;;;
2020-01-05;09:30;60180;60900;59600;105;16;6563;49077;1797;654;6454;-27;1128;-5587;40
2020-01-05;09:45;;61450;60350;;;;;;;;;;;
2020-01-05;10:00;61253;62000;61100;104;18;6696;49377;1823;1319;6737;-21;1126;-5927;40
2020-01-05;10:15;;62550;61350;;;;;;;;;;;
2020-01-05;10:30;61908;63100;61600;105;18;6809;49654;1758;1955;6954;-22;1132;-6454;40
2020-01-05;10:45;;63300;62000;;;;;;;;;;;
2020-01-05;11:00;62597;63500;62400;105;16;6857;49955;1614;2579;6962;-21;1126;-6594;40
2020-01-05;11:15;;63750;62500;;;;;;;;;;;
2020-01-05;11:30;62879;64000;62600;105;15;7224;50132;1439;3068;7115;-21;1130;-7330;41
2020-01-05;11:45;;64600;63300;;;;;;;;;;;
2020-01-05;12:00;63558;65200;64000;104;15;7509;50225;1342;3412;7344;-21;1124;-7494;42
2020-01-05;12:15;;65150;63900;;;;;;;;;;;
2020-01-05;12:30;64565;65100;63800;105;12;7582;50150;1288;3617;7378;-21;1138;-6683;42
2020-01-05;12:45;;65900;64500;;;;;;;;;;;
2020-01-05;13:00;64974;66700;65200;105;12;7640;50124;1279;3651;8758;-21;1137;-7712;42
2020-01-05;13:15;;64850;63350;;;;;;;;;;;
2020-01-05;13:30;62943;63000;61500;105;13;7709;50278;1230;3614;8623;-40;1122;-9710;42
2020-01-05;13:45;;62150;60700;;;;;;;;;;;
2020-01-05;14:00;60854;61300;59900;104;13;7245;50403;1150;3413;7028;-41;1132;-9592;41
2020-01-05;14:15;;60900;59500;;;;;;;;;;;
2020-01-05;14:30;59566;60500;59100;104;13;7204;50508;1143;3173;7723;-68;1120;-11354;41
2020-01-05;14:45;;59350;57950;;;;;;;;;;;
2020-01-05;15:00;58125;58200;56800;104;12;7389;50344;1124;2785;6672;-77;1116;-11345;42
2020-01-05;15:15;;57850;56500;;;;;;;;;;;
2020-01-05;15:30;57355;57500;56200;103;11;7322;50200;1107;2201;6489;-87;1120;-11112;43
2020-01-05;15:45;;56950;55650;;;;;;;;;;;
2020-01-05;16:00;56813;56400;55100;103;11;7461;50187;1037;1508;7025;-87;1126;-11561;44
2020-01-05;16:15;;56450;55250;;;;;;;;;;;
2020-01-05;16:30;56771;56500;55400;103;3;7445;50293;999;843;7195;-58;1126;-11178;44
2020-01-05;16:45;;57100;56150;;;;;;;;;;;
2020-01-05;17:00;57347;57700;56900;104;0;7779;51006;1038;276;7880;-32;1127;-11830;44
2020-01-05;17:15;;59200;58500;;;;;;;;;;;
2020-01-05;17:30;59909;60700;60100;105;0;8133;51460;1180;28;8550;-32;1128;-10641;45
2020-01-05;17:45;;62200;61700;;;;;;;;;;;
2020-01-05;18:00;63217;63700;63300;105;0;8200;51468;1382;7;11571;-21;1126;-10620;44
2020-01-05;18:15;;64650;64400;;;;;;;;;;;
2020-01-05;18:30;65682;65600;65500;104;0;8256;51737;1546;4;12002;-21;1119;-9065;43
2020-01-05;18:45;;66350;66350;;;;;;;;;;;
2020-01-05;19:00;67576;67100;67200;106;8;8322;52019;1714;2;12712;-22;1115;-8400;43
2020-01-05;19:15;;67000;67050;;;;;;;;;;;
2020-01-05;19:30;68031;66900;66900;107;0;8316;51309;1752;1;13355;-21;1112;-7897;43
2020-01-05;19:45;;66700;66700;;;;;;;;;;;
2020-01-05;20:00;67242;66500;66500;106;0;8265;51225;1703;0;12161;-23;1118;-7312;44
2020-01-05;20:15;;65850;65800;;;;;;;;;;;
2020-01-05;20:30;65766;65200;65100;107;4;8262;51221;1797;1;10712;-23;1120;-7436;44
2020-01-05;20:45;;64750;64600;;;;;;;;;;;
2020-01-05;21:00;64689;64300;64100;107;1;8175;51102;1862;0;9692;-23;1122;-7349;45
2020-01-05;21:15;;63650;63400;;;;;;;;;;;
2020-01-05;21:30;63580;63000;62700;107;0;8214;51135;1874;0;9007;-35;1117;-7839;45
2020-01-05;21:45;;62550;62250;;;;;;;;;;;
2020-01-05;22:00;62515;62100;61800;106;0;7840;50965;1977;0;8287;-97;1117;-7679;44
2020-01-05;22:15;;62500;62150;;;;;;;;;;;
2020-01-05;22:30;62919;62900;62500;107;0;7768;50737;2029;0;7639;-148;1123;-6336;44
2020-01-05;22:45;;64700;64250;;;;;;;;;;;
2020-01-05;23:00;65769;66500;66000;107;4;8217;50888;2042;0;8766;-71;1125;-5307;46
2020-01-05;23:15;;66350;65800;;;;;;;;;;;
2020-01-05;23:30;65042;66200;65600;107;0;7804;50733;2102;0;7077;-71;1118;-3825;45
2020-01-05;23:45;;65600;65300;;;;;;;;;;;
2020-01-06;00:00;65379;65000;64600;107;0;7843;50931;2124;0;6370;-21;1104;-3075;45
2020-01-06;00:15;;64200;63800;;;;;;;;;;;
2020-01-06;00:30;64226;63400;63000;106;0;5963;50673;2192;0;5793;-76;1116;-1534;37
2020-01-06;00:45;;62700;62200;;;;;;;;;;;
2020-01-06;01:00;62077;62000;61400;106;0;5321;50236;2265;0;5130;-252;1115;-1841;35
2020-01-06;01:15;;62250;61650;;;;;;;;;;;
2020-01-06;01:30;62014;62500;61900;106;0;5074;50309;2330;0;5210;-1120;1122;-1016;34
2020-01-06;01:45;;62400;61850;;;;;;;;;;;
2020-01-06;02:00;61922;62300;61800;106;0;5110;50152;2393;0;5021;-1655;1116;-319;34
2020-01-06;02:15;;61750;61250;;;;;;;;;;;
2020-01-06;02:30;61711;61200;60700;105;0;5114;50429;2400;0;4812;-2503;1107;252;35
2020-01-06;02:45;;60450;59950;;;;;;;;;;;
2020-01-06;03:00;60066;59700;59200;105;0;4621;50198;2401;0;4732;-3165;1100;81;33
2020-01-06;03:15;;59250;58950;;;;;;;;;;;
2020-01-06;03:30;59437;58800;58700;105;0;4392;51140;2406;0;4468;-3717;1102;-446;31
2020-01-06;03:45;;58400;58350;;;;;;;;;;;
2020-01-06;04:00;58669;58000;58000;104;0;4342;50787;2383;0;4493;-3792;1097;-726;31
2020-01-06;04:15;;58200;58100;;;;;;;;;;;
2020-01-06;04:30;58819;58400;58200;105;0;4356;51206;2454;0;4528;-3840;1092;-1062;31
2020-01-06;04:45;;58950;58750;;;;;;;;;;;
2020-01-06;05:00;59415;59500;59300;106;0;4475;51575;2551;0;4687;-3798;1086;-1246;31
2020-01-06;05:15;;60650;60500;;;;;;;;;;;
2020-01-06;05:30;61990;61800;61700;105;0;4696;51102;2739;0;4886;-3700;1083;1096;32
2020-01-06;05:45;;63050;62600;;;;;;;;;;;
2020-01-06;06:00;63934;64300;63500;105;0;5579;51819;2889;0;5172;-3458;1078;771;36
2020-01-06;06:15;;66300;65600;;;;;;;;;;;
2020-01-06;06:30;67950;68300;67700;105;0;6831;51808;3076;0;5714;-2150;1077;1511;41
2020-01-06;06:45;;70250;69600;;;;;;;;;;;
2020-01-06;07:00;71359;72200;71500;105;0;7800;51993;3326;0;6988;-576;1074;671;43
2020-01-06;07:15;;73950;73100;;;;;;;;;;;
2020-01-06;07:30;74845;75700;74700;105;0;7896;51963;3570;0;7635;-342;1079;2962;43
2020-01-06;07:45;;77100;75700;;;;;;;;;;;
2020-01-06;08:00;76838;78500;76700;107;0;8005;52051;3884;0;9504;-341;1073;2577;42
2020-01-06;08:15;;78350;77050;;;;;;;;;;;
2020-01-06;08:30;77746;78200;77400;319;0;8074;52037;4262;8;9499;-247;1078;2736;45
2020-01-06;08:45;;78000;77400;;;;;;;;;;;
2020-01-06;09:00;77892;77800;77400;650;0;8199;51895;4676;166;8687;-22;1075;2580;49
2020-01-06;09:15;;77800;77300;;;;;;;;;;;
2020-01-06;09:30;77957;77800;77200;737;0;8245;52015;4996;642;9553;-22;1075;730;49
2020-01-06;09:45;;77750;76750;;;;;;;;;;;
2020-01-06;10:00;77578;77700;76300;728;150;8249;51913;4940;1290;9070;-22;1078;183;50
2020-01-06;10:15;;77500;76300;;;;;;;;;;;
2020-01-06;10:30;77071;77300;76300;733;238;8354;52116;4698;1909;9683;-22;1065;-1702;51
2020-01-06;10:45;;77150;76000;;;;;;;;;;;
2020-01-06;11:00;76494;77000;75700;734;279;8311;52090;4394;2492;8971;-23;1065;-1819;52
2020-01-06;11:15;;77000;75400;;;;;;;;;;;
2020-01-06;11:30;76018;77000;75100;115;329;8332;52221;4155;2964;8989;-28;1081;-2139;46
2020-01-06;11:45;;77000;75300;;;;;;;;;;;
2020-01-06;12:00;76050;77000;75500;115;310;8461;52296;3909;3302;8609;-29;1084;-2008;46
2020-01-06;12:15;;76200;74950;;;;;;;;;;;
2020-01-06;12:30;75310;75400;74400;115;287;8176;52261;3680;3509;8282;-28;1098;-2071;45
2020-01-06;12:45;;75650;74900;;;;;;;;;;;
2020-01-06;13:00;74987;75900;75400;115;293;8161;52379;3517;3583;8578;-28;1101;-2712;45
2020-01-06;13:15;;74650;73850;;;;;;;;;;;
2020-01-06;13:30;73359;73400;72300;115;325;8298;52621;3404;3527;7974;-28;1097;-3972;46
2020-01-06;13:45;;73000;71700;;;;;;;;;;;
2020-01-06;14:00;72223;72600;71100;115;312;8230;52600;3509;3348;7101;-28;1101;-4066;46
2020-01-06;14:15;;72250;70600;;;;;;;;;;;
2020-01-06;14:30;71061;71900;70100;114;337;8319;52800;3406;3002;7114;-40;1111;-5102;47
2020-01-06;14:45;;70850;69200;;;;;;;;;;;
2020-01-06;15:00;69412;69800;68300;115;338;8208;52785;3401;2575;6958;-42;1110;-6036;47
2020-01-06;15:15;;69350;68050;;;;;;;;;;;
2020-01-06;15:30;68652;68900;67800;115;369;8380;52779;3330;1983;7137;-46;1121;-6515;49
2020-01-06;15:45;;68450;67400;;;;;;;;;;;
2020-01-06;16:00;68138;68000;67000;115;367;8435;52755;3502;1315;7643;-56;1121;-7060;49
2020-01-06;16:15;;68100;67000;;;;;;;;;;;
2020-01-06;16:30;68041;68200;67000;115;348;8307;52748;3944;670;7669;-72;1127;-6814;48
2020-01-06;16:45;;68650;67550;;;;;;;;;;;
2020-01-06;17:00;68863;69100;68100;115;273;8545;52898;4445;196;8717;-76;1121;-7371;47
2020-01-06;17:15;;70550;69650;;;;;;;;;;;
2020-01-06;17:30;71355;72000;71200;115;253;8659;52764;4992;16;10443;-77;1126;-6935;47
2020-01-06;17:45;;73350;72300;;;;;;;;;;;
2020-01-06;18:00;74153;74700;73400;114;135;8656;52737;5390;4;12559;-23;1119;-6538;44
2020-01-06;18:15;;75400;74450;;;;;;;;;;;
2020-01-06;18:30;76129;76100;75500;115;0;8689;52711;5420;2;13498;-21;1124;-5403;42
2020-01-06;18:45;;77000;76450;;;;;;;;;;;
2020-01-06;19:00;78098;77900;77400;116;0;8602;52738;5397;1;15168;-21;1124;-5024;41
2020-01-06;19:15;;77150;76800;;;;;;;;;;;
2020-01-06;19:30;77636;76400;76200;116;0;8674;52678;5710;0;15233;-21;1113;-5864;41
2020-01-06;19:45;;75550;75200;;;;;;;;;;;
2020-01-06;20:00;75582;74700;74200;116;3;8527;52313;5991;0;13682;-21;1108;-6137;41
2020-01-06;20:15;;73500;72750;;;;;;;;;;;
2020-01-06;20:30;72981;72300;71300;116;4;8540;52505;6445;0;12201;-21;1116;-7923;41
2020-01-06;20:45;;71250;69800;;;;;;;;;;;
2020-01-06;21:00;70621;70200;68300;165;4;8468;52443;6682;0;9717;-22;1123;-7958;43
2020-01-06;21:15;;69300;67800;;;;;;;;;;;
2020-01-06;21:30;68770;68400;67300;123;4;8439;52544;6599;0;9134;-22;1125;-9176;43
2020-01-06;21:45;;67550;66550;;;;;;;;;;;
2020-01-06;22:00;67178;66700;65800;211;3;7970;52350;6471;0;8049;-250;1124;-8749;43
2020-01-06;22:15;;67200;66270;;;;;;;;;;;
2020-01-06;22:30;67151;67700;66740;122;11;7998;52449;6039;0;7507;-250;1131;-7855;42
2020-01-06;22:45;;69000;68070;;;;;;;;;;;
2020-01-06;23:00;69696;70300;69400;116;10;8528;52573;5929;0;8279;-21;1132;-6848;44
2020-01-06;23:15;;69850;69130;;;;;;;;;;;
2020-01-06;23:30;68569;69400;68860;115;11;8122;52157;5867;0;7365;-21;1134;-6178;43
2020-01-06;23:45;;69050;68250;;;;;;;;;;;
2020-01-07;00:00;68309;68700;66700;115;10;8180;51926;5676;0;6700;-21;1145;-5420;44
2020-01-07;00:15;;67550;65700;;;;;;;;;;;
2020-01-07;00:30;66679;66400;64700;115;14;7066;52151;5503;0;6075;-243;1156;-5158;40
2020-01-07;00:45;;65150;63550;;;;;;;;;;;
2020-01-07;01:00;63945;63900;62400;115;14;6907;51269;5359;0;5517;-1882;1163;-4516;41
2020-01-07;01:15;;64200;62550;;;;;;;;;;;
2020-01-07;01:30;63630;64500;62700;115;14;6613;51474;5120;0;5416;-2564;1161;-3718;40
2020-01-07;01:45;;64200;62700;;;;;;;;;;;
2020-01-07;02:00;63026;63900;62700;116;15;6592;51530;4915;0;5282;-2812;1166;-3777;40
2020-01-07;02:15;;63050;62000;;;;;;;;;;;
2020-01-07;02:30;62513;62200;61300;115;14;6400;51198;4472;0;5142;-2814;1166;-3180;40
2020-01-07;02:45;;61250;60400;;;;;;;;;;;
2020-01-07;03:00;60679;60300;59500;115;14;6291;50765;4217;0;5005;-3117;1163;-3774;40
2020-01-07;03:15;;59800;59100;;;;;;;;;;;
2020-01-07;03:30;59652;59300;58700;116;14;6249;50777;3958;0;4838;-3124;1160;-4334;40
2020-01-07;03:45;;58800;58250;;;;;;;;;;;
2020-01-07;04:00;58734;58300;57800;115;15;6149;50604;3844;0;4735;-3127;1159;-4759;40
2020-01-07;04:15;;58350;57700;;;;;;;;;;;
2020-01-07;04:30;58506;58400;57600;116;14;6001;50173;3644;0;4813;-3164;1149;-4237;40
2020-01-07;04:45;;58850;58000;;;;;;;;;;;
2020-01-07;05:00;58642;59300;58400;115;15;6040;50797;3426;0;5042;-3414;1154;-4531;40
2020-01-07;05:15;;60100;59300;;;;;;;;;;;
2020-01-07;05:30;60792;60900;60200;115;14;7035;50984;3359;0;5192;-3179;1134;-3861;44
2020-01-07;05:45;;61950;61200;;;;;;;;;;;
2020-01-07;06:00;62446;63000;62200;115;14;7611;51504;3293;0;5648;-2465;1143;-4416;46
2020-01-07;06:15;;64900;63950;;;;;;;;;;;
2020-01-07;06:30;66127;66800;65700;116;15;8412;52006;3172;0;6601;-1705;1143;-3631;48
2020-01-07;06:45;;68650;67400;;;;;;;;;;;
2020-01-07;07:00;69199;70500;69100;115;14;8717;52248;3043;0;8328;-221;1139;-4183;47
2020-01-07;07:15;;72050;70650;;;;;;;;;;;
2020-01-07;07:30;72240;73600;72200;115;14;8623;52265;2950;0;11071;-20;1138;-3915;45
2020-01-07;07:45;;74550;73250;;;;;;;;;;;
2020-01-07;08:00;74088;75500;74300;116;13;8590;52268;2937;0;13450;-21;1135;-4399;43
2020-01-07;08:15;;75500;74150;;;;;;;;;;;
2020-01-07;08:30;74506;75500;74000;118;14;8592;52293;3040;6;14428;-21;1135;-5098;43
2020-01-07;08:45;;75250;73800;;;;;;;;;;;
2020-01-07;09:00;74271;75000;73600;116;14;8483;52301;3079;107;14363;-21;1128;-5299;42
2020-01-07;09:15;;74900;73550;;;;;;;;;;;
2020-01-07;09:30;74243;74800;73500;118;13;8563;52335;2969;322;14888;-22;1128;-6073;42
2020-01-07;09:45;;74800;73550;;;;;;;;;;;
2020-01-07;10:00;74255;74800;73600;120;14;8551;52296;2954;620;14550;-21;1116;-5944;42
2020-01-07;10:15;;74650;73500;;;;;;;;;;;
2020-01-07;10:30;73772;74500;73400;117;16;8580;52375;2949;924;14993;-21;1115;-7274;42
2020-01-07;10:45;;74450;73400;;;;;;;;;;;
2020-01-07;11:00;73818;74400;73400;117;16;8544;52354;2924;1189;14470;-21;1110;-6884;42
2020-01-07;11:15;;74450;73500;;;;;;;;;;;
2020-01-07;11:30;73894;74500;73600;116;16;8507;52347;3044;1469;14230;-27;1100;-6908;41
2020-01-07;11:45;;74650;73800;;;;;;;;;;;
2020-01-07;12:00;74002;74800;74000;116;15;8482;52479;3078;1753;13757;-27;1108;-6759;41
2020-01-07;12:15;;74350;73550;;;;;;;;;;;
2020-01-07;12:30;73584;73900;73100;117;16;8426;52505;3098;1937;12981;-27;1119;-6587;42
2020-01-07;12:45;;74350;73550;;;;;;;;;;;
2020-01-07;13:00;73740;74800;74000;117;16;8406;52444;3160;2072;12840;-27;1121;-6408;41
2020-01-07;13:15;;73550;72800;;;;;;;;;;;
2020-01-07;13:30;72415;72300;71600;117;15;8541;52397;3225;2047;11520;-26;1124;-6544;43
2020-01-07;13:45;;71800;71100;;;;;;;;;;;
2020-01-07;14:00;71508;71300;70600;117;15;8497;52348;3200;1966;11020;-33;1123;-6746;43
2020-01-07;14:15;;70900;70250;;;;;;;;;;;
2020-01-07;14:30;70664;70500;69900;117;15;8557;52401;3320;1744;10946;-187;1121;-7370;43
2020-01-07;14:45;;69850;69300;;;;;;;;;;;
2020-01-07;15:00;69237;69200;68700;117;15;8554;52358;3509;1432;10397;-187;1129;-8086;44
2020-01-07;15:15;;68750;68250;;;;;;;;;;;
2020-01-07;15:30;68636;68300;67800;117;15;8555;52421;3706;1081;10267;-187;1142;-8480;44
2020-01-07;15:45;;67850;67400;;;;;;;;;;;
2020-01-07;16:00;67953;67400;67000;123;16;8609;52461;3773;730;10150;-198;1156;-8867;44
2020-01-07;16:15;;67650;67300;;;;;;;;;;;
2020-01-07;16:30;67830;67900;67600;124;16;8591;52522;3976;390;10496;-181;1152;-9255;44
2020-01-07;16:45;;68250;67950;;;;;;;;;;;
2020-01-07;17:00;68164;68600;68300;118;16;8635;52413;4300;137;10659;-237;1158;-9035;44
2020-01-07;17:15;;69700;69450;;;;;;;;;;;
2020-01-07;17:30;70072;70800;70600;116;15;8586;52307;4541;15;11304;-77;1166;-7901;44
2020-01-07;17:45;;71900;71700;;;;;;;;;;;
2020-01-07;18:00;72212;73000;72800;117;14;8662;52362;4750;1;12310;-76;1155;-7082;43
2020-01-07;18:15;;73650;73500;;;;;;;;;;;
2020-01-07;18:30;73903;74300;74200;117;16;8725;52788;4941;0;12403;-77;1173;-6184;43
2020-01-07;18:45;;74900;74800;;;;;;;;;;;
2020-01-07;19:00;75290;75500;75400;116;14;8749;52847;5296;0;12875;-58;1175;-5723;43
2020-01-07;19:15;;74800;74600;;;;;;;;;;;
2020-01-07;19:30;74600;74100;73800;116;15;8797;52880;5548;0;11864;-21;1177;-5776;43
2020-01-07;19:45;;73150;72750;;;;;;;;;;;
2020-01-07;20:00;72691;72200;71700;117;15;8471;52772;5590;0;10605;-21;1188;-6045;43
2020-01-07;20:15;;71000;70400;;;;;;;;;;;
2020-01-07;20:30;70069;69800;69100;116;15;8435;52483;5617;0;10582;-23;1189;-8345;43
2020-01-07;20:45;;68700;67950;;;;;;;;;;;
2020-01-07;21:00;67876;67600;66800;231;15;7950;52486;5559;0;8915;-268;1192;-8202;43
2020-01-07;21:15;;66700;65800;;;;;;;;;;;
2020-01-07;21:30;66152;65800;64800;123;16;7802;52610;5554;0;7749;-506;1185;-8380;42
2020-01-07;21:45;;65000;63900;;;;;;;;;;;
2020-01-07;22:00;64402;64200;63000;225;16;6966;52462;5523;0;7257;-1147;1184;-8083;40
2020-01-07;22:15;;64600;63300;;;;;;;;;;;
2020-01-07;22:30;64498;65000;63600;123;16;6845;52350;5508;0;7012;-1145;1182;-7392;39
2020-01-07;22:45;;66400;64900;;;;;;;;;;;
2020-01-07;23:00;66634;67800;66200;116;16;6801;52547;5519;0;7790;-1062;1172;-6263;38
2020-01-07;23:15;;67250;65500;;;;;;;;;;;
2020-01-07;23:30;65831;66700;64800;115;16;6108;52421;5574;0;7379;-1238;1167;-5710;35
2020-01-07;23:45;;65050;64100;;;;;;;;;;;
2020-01-08;00:00;65563;63400;64500;115;15;5948;52214;5682;0;6911;-1239;1167;-5249;35
2020-01-08;00:15;;62500;63300;;;;;;;;;;;
2020-01-08;00:30;63582;61600;62100;117;15;4952;52293;5728;0;6677;-2095;1173;-5278;31
2020-01-08;00:45;;60350;61050;;;;;;;;;;;
2020-01-08;01:00;60947;59100;60000;115;16;4575;52141;5757;0;5442;-3100;1173;-5171;30
2020-01-08;01:15;;59400;60050;;;;;;;;;;;
2020-01-08;01:30;60630;59700;60100;115;16;4638;51896;5854;0;4994;-3149;1168;-4900;31
2020-01-08;01:45;;59550;59950;;;;;;;;;;;
2020-01-08;02:00;60008;59400;59800;115;16;4579;51660;5922;0;4690;-3147;1170;-4996;31
2020-01-08;02:15;;58650;59050;;;;;;;;;;;
2020-01-08;02:30;59249;57900;58300;114;15;4573;51544;5993;0;4520;-3145;1163;-5528;31
2020-01-08;02:45;;56950;57550;;;;;;;;;;;
2020-01-08;03:00;57708;56000;56800;115;16;4544;50259;6068;0;4434;-3138;1165;-5754;31
2020-01-08;03:15;;55600;56200;;;;;;;;;;;
2020-01-08;03:30;56493;55200;55600;115;17;4489;49796;5937;0;4372;-3139;1157;-6250;31
2020-01-08;03:45;;54800;55200;;;;;;;;;;;
2020-01-08;04:00;55764;54400;54800;115;16;4528;49810;5778;0;4183;-3447;1164;-6383;32
2020-01-08;04:15;;54400;54750;;;;;;;;;;;
2020-01-08;04:30;55598;54400;54700;116;16;4584;50406;5709;0;4247;-3458;1163;-7183;32
2020-01-08;04:45;;54750;55100;;;;;;;;;;;
2020-01-08;05:00;55732;55100;55500;116;16;4725;50640;5473;0;4312;-3448;1150;-7251;32
2020-01-08;05:15;;56000;56250;;;;;;;;;;;
2020-01-08;05:30;57631;56900;57000;116;16;4942;51415;5359;0;4605;-3393;1158;-6584;33
2020-01-08;05:45;;57950;58000;;;;;;;;;;;
2020-01-08;06:00;59201;59000;59000;116;15;5475;52341;5353;0;4957;-3005;1160;-7209;35
2020-01-08;06:15;;60750;60750;;;;;;;;;;;
2020-01-08;06:30;63104;62500;62500;116;15;6961;53019;5269;0;5483;-2196;1151;-6713;40
